传媒英语研究,11983
停顿现象与语言产生,11984
introversionextroversion and the efl proficiency of japanese students,11985
浅谈意识形态对翻译中文化信息流失的影响,11986
服务于专业的高职英语评价体系改革,11987
the crosslingual dimensions of language proficiency implications for bilingual education and the optimal age issue,11988
information loss in bilingual medical interviews through an untrained interpreter,11989
advertising language a pragmatic approach to advertisements in britain and japan,11990
the effects of induced schemata on the short circuit in l2 reading performane,11991
mapping test scores onto the common european framework setting standards of language proficiency on the test of english as a foreign language toefl the test of spoken english tse the test of written english twe and the test of english for international communication toeic,11992
need analysis tools for the human services and education,11993
试论语用解释的全释条件,11994
科技英语的语言结构特色举隅,11995
the research on the prefabricated chunks in the interactive discourse of the chinese university students,11996
应用翻译功能论,11997
谈英语口译教学的原则与方法,11998
论口译的若干方面,11999
双语心理词典的分享分布式非对称模型,12000
attribution theory and errors and biases in the attribution process,12001
认知与翻译单位,12002
论译员的跨文化意识,12003
style differences among simultaneous interpreters,12004
quality assurance for interpreting processes,12005
teaching communication theory research and methods,12006
on the role of memory in simultaneous interpreting,12007
the role and the personality of the mediator,12008
the bilingual individual,12009
oral interpretation third edition,12010
跨文化传播的后殖民语境,12011
英语礼貌用语的语用差异对比分析,12012
processing interactions during the word recognition in continuous speech,12013
模糊语言初探,12014
vocabulary connections multiword items in english,12015
closing statement linguistics and poetics,12016
输入与输出对口语发展的影响,12017
enhancing synthetic speech with filled pauses,12018
认知框架下的语块研究,12019
新编实用英语经贸口译,12020
the foreign language learner a guide for teachers,12021
关于西方翻译理论发展史的几点思考,12022
口译技能需要一个科学可行的大纲,12023
principles of conceptual integration,12024
checklist for tv interpreting,12025
德国职业资格制度面临的问题及改革趋势,12026
基础口译教程,12027
语言与心理,12028
基于工作任务的职业教育项目课程研究,12029
speech styles and social evaluation,12030
developing translationinterpeetation strategies and creativity intraining development of interpreting strategies and creativity,12031
英国外交部首席翻译官林超伦博士来校作讲座,12032
严复译著天演论的生态翻译学解读,12033
选择与顺应 语用顺应论视角下的翻译研究,12034
the asylum speaker language in the belgian asylum procedure,12035
试析话语基调模式,12036
idological barriers to american sign language unpacking linguistic resistance,12037
话语的人际意义,12038
世界各地口笔译专业与翻译机构研究,12039
花径不曾缘客扫柴门今开始为君开 中国绿卡的魅力,12040
从汉语词序看长句翻译,12041
论口译教学多元化评估体系的构建王恩冕王东志进入21世纪的高质量口译第六届全国口译大会暨国际研讨会论文集,12042
从目的论的角度看口译中的不忠实评价,12043
towards tailormade liaison and community interpreter training courses in nonimmigrant countries chinese and polish fieldwork,12044
talking power the politics of language im our lives newyork basic books,12045
processing strategies in simultaneous interpreting saying if all vs so synthesis in tommok,12046
modality and attention to meaning and from the input,12047
激活和构建英语写作教学新理念,12048
台湾宗教变迁的社会政治分析 a sociopolitical analysis of religious changes in taiwan,12049
外交文书和外交翻译,12050
20世纪中国翻译研究,12051
俚语对导游语言的影响,12052
模糊修辞与翻译,12053
some lexical features of immertion pupils oral and written narration,12054
listening comprehension approach design procedure,12055
隐语学研究,12056
翻译概论,12057
semantic classification by bilinguals,12058
translators strategies and creativity,12059
大学修辞学,12060
deconstructing si a contribution to the debate on component processes,12061
recent contributions to the mathematical theory of communication,12062
cultural studies in foreign language education,12063
lexical density and register differentiation,12064
关于加强翻译学科建设的几点看法,12065
the mit encyclopedia of the cognitive sciences,12066
introduction to judiciary interpreting,12067
冗余信息修辞格反复及其翻译,12068
关于批评关联理论的几个问题,12069
独立学院英语教学,12070
母语文化的负迁移与中国式英语,12071
新编语用口译教程学生用书,12072
screening potential interpreters,12073
a logical calculus of the ideas immanent in neurvous activity,12074
我国英汉对比与翻译研究三十年 回顾与展望,12075
task complexity task difficulty and task production,12076
中国官方言论中隐喻语句的翻译,12077
language testing,12078
wordlength effects in immediate memory overwining tracedecay theory,12079
现代西方语言哲学比较研究,12080
门外偶得集,12081
现场模式教学模式在高职高专商务英语口译课堂中的作用,12082
word association of foreign language learners and native speakers,12083
国外认知负荷理论与有效教学的研究进展及启示,12084
lexical network structures and l2 vocabulary acquisition the role of l1 lexicalconceptual knowledge,12085
translation choices and adaptation the translation research through perspective of pragmatic adaptation theory,12086
the knowledge workers,12087
口译教学实践理论与实践,12088
topics in lexical semantics in rw cole,12089
readings in translation theory,12090
syntactic processing by skilled bilinguals,12091
the effects of noise masking and required accuracy on speech errors disfluencies and selfrepairs,12092
contrastive analysis of textual coherence of american and chinese college students written expositions,12093
educational evaluation and decisionmaking in education,12094
译者主体性的体现,12095
esp和我国大学英语教学发展方向,12096
interpersonal relationship and intercultural communication east and west,12097
简明不列颠百科全书,12098
变译研究体系,12099
认知图式的差异和翻译策略,12100
changing views of attention and automaticity,12101
an investigation of receiver apprehension and social context dimensions of communication apprehension,12102
翻译语境中的意识形态研究,12103
论口译双重语境的认知构建,12104
silent messages implicit communication of emotions and attitudes,12105
possible and impossible,12106
the pervasiveness of culture in conflict,12107
simultaneous interpretation and the competition model,12108
the disposition toward critical thinking of high school and university science students,12109
aptitude testing of applicants for a conference interpretation course,12110
英汉同声传译技巧,12111
listening and attention,12112
essay on the principles of interpreting,12113
interpretation practice,12114
思维与创新口语课堂上的演讲辩论初探,12115
输出驱动假设与英语专业技能课程改革,12116
attentiontext type and simultaneous interpretation,12117
linguistic human rights overcoming linguistic discrimination,12118
论即席翻译中的口译记录,12119
on the comprehension and memory of oral vs written discourse,12120
汉语谓语性成分名词化的原因及规律,12121
can theory hetp translators a dialogue between the ivory tower and the wordface,12122
功能目的理论与应用翻译研究,12123
教师在技能化看教学中的职能,12124
meaning in interaction an introduction to pragmatics,12125
注意的模型,12126
bilingual lexical representation a closer look at conceptual representations,12127
大学教育心理学概论,12128
an introduction to the history of psychology,12129
全国翻译专业资格水平考试英语三级翻译口笔译考试大纲,12130
翻译中的多种表达形式,12131
语用学,12132
interpretation strategies based on categorised equivalence,12133
simultaneous interpretation from english,12134
problems in output and the cognitive processes they generate a step towards second language learning,12135
age differences in intention to left and right hemi space using a dichotic listening paradigm,12136
中国学派的古典诗文翻译理论,12137
literary translation as an attempt at intercultural communication,12138
can short interpreter traning be effective,12139
official examinations papers from university of cambridge,12140
tourism marketing a collaborative approach,12141
析德国功能翻译理论,12142
the evolution of community interpreting,12143
试论主述位作翻译单位,12144
中国传统文化和语言,12145
语用学概要,12146
building communication theory,12147
关于英语语篇的主述位结构的两个问题,12148
pragmatic criteria for the evaluation of professional translation and interpretation,12149
language culture and society,12150
on writing well an informal guide to writing nonfiction,12151
simultaneous interpretation units of meaning and other features,12152
图式与文化,12153
实用英语高级口译教程,12154
a modern english grammar,12155
competing in the service sectorthe entrepreneurial challenge,12156
intercultural training in historical perspective,12157
同传捷径英语高级口译技能训练教程,12158
比较终身教育 初版 ed,12159
listening speaking course of english for law,12160
texts readers subjects,12161
exploration of research findings on interpreting theories and the trends,12162
emotion,12163
constructing cultures essays on literary translation,12164
speechlanguage pathologist,12165
on some dimensions of language proficiency,12166
翻译教学要进一步与市场需求衔接,12167
language its nature development and origin,12168
a basic grammer of modern english,12169
联络口译过程中译员的主体性意识研究,12170
developments in english for specific purposes a multidisciplinary approach,12171
英语公共演讲技巧,12172
the tao and qi of intercultural communication competence,12173
the protection and promotion of sign languages and the rights of their users in council of europe member states needs analysis,12174
工作记忆和推理,12175
试论翻译批评,12176
semantic interpretation and the resolution of ambiguity,12177
马氏文通读本,12178
longman dictionary of applied linguistics,12179
英语口译资格证书考试培训教程,12180
成语翻译与文化差异,12181
mit及其对中国外语教学的挑战,12182
conversational organization interaction between speakers and hearers,12183
激发学生学习英语的内驱力途径,12184
文学与翻译,12185
the culture and control of expertise toward a sociological understanding,12186
visual and tactile memory for 2d patterns effects of changes in size and lefright orientation,12187
corpusbased translation studies,12188
略谈我从事翻译工作的经历与体会,12189
语言相对性与英语的区域性变体研究,12190
史学方法论,12191
rediscovering the social group,12192
应用语言学的思想,12193
peer and selfassessment in conference interpreter training,12194
a study in meaning criteria and the logic of fuzzy concepts,12195
从口译的职业分析探讨口译教学的方式,12196
oxford concise dictionary of linguistics,12197
第二语言口语流利性定量研究,12198
communication strategies a psychological analysis of secondlanguage use,12199
衡山夜话50教育问题纵横谈,12200
交际口译中人际冲突话语的隐喻类型及频率分析,12201
verbal and nonverbal comminication,12202
relevance theory and the in second language acquisition,12203
legend of four best beautiful women in ancient china,12204
the rocky road to expertise in interpreting eliciting knowledge from learners,12205
language gesture and space,12206
notestaking in the employment intervieweffects on recall and judgments,12207
contrasive englishchinese pragmatics,12208
comparison and translation,12209
psychology1,12210
access the case stars here,12211
试析话语中well 的语用功能,12212
sociolinguistics2,12213
evokedpotential correlated of stimulus uncertainty,12214
sentence processing,12215
situation models in language comprehension and memory,12216
global communication and world politics,12217
social linguistics and literacies ideology in discourses,12218
台湾翻译专案管理之现况初探,12219
模糊评分外语口语测试评分新思路,12220
second language classrooms research on testing and learning,12221
电视与观众,12222
parietal cortex mediates voluntary control of spatial and no spatial auditory attention,12223
linguistic markers of discourse structure,12224
discipline and punish the birth of prison,12225
contemporary hermenutics,12226
调查统计学,12227
the professional translator of tomorrow language specialist or allround expert,12228
从james错误分析理论看口译质量评估,12229
回眸西方翻译理论发展的百年历程评韦努蒂的翻译研究读本,12230
基于colec的中间语搭配及学习者策略分析,12231
metaphor metonymy and binding,12232
on the information unit in interpreting quality assessment,12233
discourse and identity,12234
语言教学的情景法,12235
the ôwhatõ and ôhowõ of interpreter training chinaõs research on the macro area of interpreter training in the past decade,12236
interpreting strategies of fuzzy lanuguage in ce interpreting of premier wens press conferences,12237
evolving concepts of working memory,12238
现代外语教学理论实践和方法,12239
英国文学史及选读,12240
how to learn to be a competent interpreter,12241
communication through interpreters in healthcare ethical dilemmas arising from differences in class culture language and power,12242
预设及翻译技巧,12243
crosscultural pragmatics failureapplied linguistics,12244
汉英会议交替传译意义维持与信息完善研究,12245
记忆的艺术,12246
科技术语翻译中的概念转换,12247
关联理论与翻译的本质,12248
隐喻的认知构建与解读,12249
文体研究与翻译,12250
多模态话语分析的理论基础与研究方法,12251
interpreter roles and inteprretation situations crosscutting typologies,12252
外事翻译的政治性和时代性,12253
the american people and foreign policy,12254
听与说的连接论口译中的理解,12255
20世纪中国翻译思想史,12256
the bilingual courtroom,12257
英汉翻译入门,12258
language and society,12259
a practical report on interpreting of hong kong international lifestyle exhibition 2019,12260
the universal sherlock holmes world,12261
comprehension and production processes in second language learning,12262
awareness of text structure efforts on childrens recall of expository text,12263
searching to define expertise in interpreting,12264
developing professionallevel language proficiency,12265
关联理论对口译过程的解释,12266
the role of anticipation in discourse,12267
report on interpreting in china,12268
body language,12269
groups understanding people gathered together,12270
中西方服饰文化之比较,12271
高级口译,12272
repeating words in spontaneous speech,12273
顺应性在翻译选择过程中的体现,12274
language context and text,12275
英语演讲与学生综合能力培养教育探析,12276
中级英语口译,12277
工作记忆中央执行功能研究新进展,12278
the cognitive study of translation and interpretation three approaches,12279
外事管理学概论,12280
cooperative learning strategies issues in assessment instruction and evaluation,12281
库恩后期科学哲学思想研究,12282
逐步口译的讯息中介表征笔记的符码分析,12283
口笔概念论,12284
translatinginterpreting for the schools,12285
全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲全国翻译专业资格 水平考试二级口译英语同声传译类考试大纲,12286
英汉汉英翻译教程,12287
taking the pitcher to the well native speakers perception use of discourse markers in conversation,12288
european culture an introduction,12289
朱彤口译欣赏,12290
doing,12291
商务英语谈判,12292
现代教学设计论,12293
模糊限制语的语用功能及其对英语教学的启示,12294
sight translation an expreimental analysis,12295
what do different user group expect from a conference interpreter,12296
course interpreting explained,12297
supervisions in teacher education,12298
corpora in translator education,12299
translation and advertising,12300
a simplest systematics for the organization of turntaking for conversation,12301
review and analysis of usersõ expectation and response studies,12302
longterm working memory and interrupting messages in human computer interaction,12303
revisiting linguistic imperialism in english teaching,12304
teaching dialogue interpreting,12305
双语对应语料库研制与应用,12306
modification of electrical activity in the cochlear nucleus during attention in unanesthetized cats,12307
a history of communication study a biographical approach,12308
the interpreters handbook,12309
shared and separate meanings in the bilingual mental lexicon,12310
attentional auditory and memory indexes as prerequisites for simultaneous interpreting,12311
the status of linguistics as a science,12312
从认知角度兰看同声传译译员误译的原因,12313
learning autonomously the learners prespectives,12314
拟设翻译书院议,12315
translation today_trends and perspectives,12316
英汉互译实用技巧,12317
working memory and retrieval a resourcedependent inhibition model,12318
an encyclopedic dictionary of language and linguistics,12319
外语教学应借鉴中国传统语言教学,12320
长距离依赖结构句子理解的研究,12321
跨文化交际意识与能力口译质量评估的一项重要参数,12322
perceptions of bilingual competence and preferred language direction in auslanenglish interpreters,12323
teaching english to students from china,12324
approaches to the teaching of interpreting,12325
汉越语音语调关联性探究,12326
an analysis of practice in the seminar on east asia free trade area and the 39th chinaasean tnc,12327
text linguistic models for the study of simultaneous interpretation,12328
广告学教程,12329
汉英翻译问题,12330
notetaking for consecutive interpreting,12331
the discourse reader,12332
consideration in interpreting course books for university for nationalities from the perspective of course book evaluation,12333
合同英译理解过程的合法前提和求信标准,12334
the tapestry of language learning,12335
close study of cohesive devices used in ce interpretation,12336
旅游手册英译的顺应论视角,12337
同声传译中预测对译语输出的重要性,12338
日语简捷记词法日语构词法的剖析,12339
quality as an interactive concept interpreting in psychotherapy,12340
汉语主题结构对中国学生英语写作的影响,12341
手机翻译时代的到来,12342
accents of english,12343
common ground in teaching translation and interpreting,12344
limitations in processing resources and speech monitoring,12345
pragmatic aspects of translations,12346
semantic constraints on relevance,12347
teaching translation and interpreting 3 new horizons,12348
international encyclopedia of liguistics,12349
语篇连贯与翻译初探,12350
the influence of planning and task type on second language performance,12351
norms ethics and roles among military court interpreters the unique case of the yehuda court,12352
frost a distributed neurocomputational model of working memory maintenance,12353
英汉同声传译中输入语段切分的心理认知视觉,12354
politeness and translation of politeness expressions between english chinese,12355
construal,12356
教育学,12357
顺应理论视角下的翻译标准,12358
对建立商务英语实训模式的思考,12359
虽不能至心向往之,12360
翻译研究,12361
建立国家中英文逐步口译能力考试评分与命题机制第三期研究计画期末报告,12362
the role of discourse signaling cues in second language listening comprehension,12363
大学本科口译教学的定位及方向,12364
美国英语口语辞典,12365
认知语言学十讲,12366
conference lnterpreting from modern times to space technology,12367
语言哲学视野中的隐喻,12368
新编英语听力与口译,12369
英语语篇语言学研究,12370
汉英翻译中定语与其中心语关系的处理,12371
corpora and lsp translation,12372
literacy in the new media age,12373
功能翻译理论指导下的专有名词解释,12374
进入21世纪的高质量口译,12375
知识考古学,12376
process research methods and their application in the didactics of text production and translation,12377
word association in a foreign language,12378
narrative literacy and face in interethnic communication,12379
法律语言学研究展望,12380
认知记忆在同声传译实践中的作用,12381
记忆心理学,12382
澳大利亚职业口译员考试最低要求能译三分钟长度的讲话,12383
浅谈同声传译中预测技巧的先占性,12384
listening in the native and secondforeign language,12385
language culture and translating,12386
english update,12387
designing cait computerassisted interpreter training tools,12388
翻译不是科学,12389
survey of user expectations and needs,12390
probing quality criteria in simuitaneous interpreting,12391
语义学,12392
chomskys universal grammar and second language learning,12393
翻译论稿,12394
xinxixue gailun an introduction to information theory,12395
teachers stated beliefs about incidental focus on form and their classroom practices,12396
奥运翻译邀外语教授加盟,12397
跨文化交际与外语教育,12398
language access and language selection in professional translations,12399
the encoding versus the external storage hypothesis in notetaking,12400
a concise grammar of contemporary english,12401
east and west thinking styles comprehension and rational,12402
interpreting for heads,12403
社会符号学翻译法研究,12404
从认知语言学角度谈隐喻的翻译,12405
现代英语词汇学概论,12406
翻译概念的流变及其反思,12407
basic skills in a complex task a graphical model relating memory and lexical in simultaneous interpreting,12408
中国学生英语口语的短语学特征研究,12409
语用学对口译的理解力,12410
案例教学中的案例选取与设计,12411
schema theory and knowledgebased processes in second language reading comprehension,12412
怎样才能当好翻译,12413
关于英汉习语翻译的几点策略,12414
six ways to be a better listener,12415
两会文件解读 涉外涉港澳台案件大幅攀,12416
台湾大专口译教学现况探讨,12417
认知科学的内容和发展,12418
phonological memory predicts second language oral fluency gains,12419
the size of the language industry in the eu european commission directorategeneral for translation,12420
世界各地高校的口笔译专业与翻译研究机构,12421
中国高职英语专业教育理论研究,12422
高职综合应用教材的构想,12423
试论以主 述位作翻译单位,12424
translating medical texts for the media,12425
using visual information to train foreign language vowel production,12426
errors in medical interpretation and their potential clinical consequences in pediatric encounters,12427
translation and empire postcolonial theories explained,12428
英语文化负载词学习的研究,12429
语境关系顺应论对词义选择的制约,12430
逻辑与思维方式,12431
个性与外语学习初探优化外语教学培养学生个性,12432
interpretation research in the soviet union results and prospects,12433
复合式听写应试中存在的几个问题,12434
the awful german language,12435
译余偶拾,12436
advertising a five stage strategy for translation,12437
a personality scale of manfest anxiety,12438
fundamentals of speech communication,12439
旅游翻译的变译理据,12440
版权条例,12441
论口译的语言顺应和语境顺应,12442
research proposal for interpreters,12443
影响听力理解的几个因素及解决途径,12444
外语教学如何迎接21世纪的挑战,12445
activation attention and shortterm memory,12446
dynamics of effective teaching,12447
五大soho族群菁英汇谈咨询soho篇,12448
话语感知与理解,12449
quality research and quality standards in interpreting the state of art,12450
在建构主义指导下的网络课程建设,12451
california senate bill 371,12452
从对话看电视栏目发展方向,12453
论科技谈判口译的特点,12454
同声传译语翻译教学研究,12455
大学英语翻译重难点分析,12456
pragmatics and natural language understanding,12457
human emotions,12458
a study of the tree information structure of legal discourse,12459
applied linguistics research methods and thesis writing,12460
英语专业高年级口译教学大纲三步骤,12461
material anchors for conceptual blends,12462
professional certification what is it do i need it how do i get it,12463
the act of reading,12464
英语语篇的词汇衔接手段与翻译,12465
带定语复句复合句的翻译一分述法,12466
口译质量评估研兄的历史回顾,12467
language discourse and literature an introductory reader in discourse stylistics,12468
商务英语专业术语特征及其翻译,12469
口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧口译的表达技巧,12470
推理和关联,12471
token of exchange,12472
cognitive approaches to the development of shortterm memory,12473
toward an instance theory of automatization,12474
syllabus design,12475
跨语言句法启动中内隐与外显加工的公离,12476
lexical variation in the writing of chinese learners of english,12477
the time constraint in conference interpreting simultaneous vs consecutive,12478
politeness phenomena in south african black english,12479
文化法规广播电视法,12480
shared attention during sight translation sight interpretation and simultaneous interpretation,12481
analysis of eddy current and force in conductors with motion,12482
语言哲学,12483
context studies of contemporary english,12484
英译汉教程,12485
商务英语专业口译课程教学与考试改革初探,12486
口译的灵活处理,12487
further notes on logic and conversation,12488
结构性教学大纲与理念功能性教学大纲,12489
scope of attention control of attention and intelligence in children and adults,12490
the study of second language acquisition,12491
attention some theoretical considerations,12492
advanced chinese efl learners mixed use of heshe evidence from selfpaced reading,12493
teaching the history of translation,12494
中国大学生英语书面语中对比性话语标记语的试用情况调查,12495
论翻译的忠实概念,12496
shorter oxford english dictionary,12497
跨文化交际中的语用失误与英语教学,12498
an introduction to game theory,12499
rhetoric and reality two decades of community interpreting and translating in australia,12500
